thread_root_id,root_time,thread_len,matched_post_count,join_coverage,matched_post_ids,matched_user_ids
40479742,202307031718,4,1,0.25,331799,4890
40490412,202307060238,5,1,0.2,879805,319
40495051,202312030128,8,1,0.125,25871,319
40495077,202311280058,16,1,0.0625,25871,319
40521101,202312311634,12,1,0.0833,17829,9487
40521535,202311021538,25,1,0.04,1619,319
40535566,202311221837,9,1,0.1111,943263,319
10372673,202307250218,4,1,0.25,102256,379
40544968,202402291711,6,1,0.1667,153431,379
40545877,202402162209,14,1,0.0714,17829,9487
40546212,202401182259,8,1,0.125,17829,9487
40548268,202403041733,15,1,0.0667,1384750,4887
40549390,202312140118,3,1,0.3333,17829,9487
40552329,202308211436,4,1,0.25,700423,9
40558648,202402160943,8,1,0.125,198274,4890
40558698,202401210656,3,1,0.3333,198272,4890
40558707,202401201623,7,1,0.1429,198272,4890
40558719,202401190742,6,1,0.1667,198272,4890
40558749,202312310523,5,1,0.2,198272,4890
40558769,202312252138,3,1,0.3333,198274,4890
30734885,202311231944,3,1,0.3333,198272,4890
13434638,202311061701,2,1,0.5,198272,4890
40559037,202309281718,4,1,0.25,198274,4890
40559124,202309041717,3,1,0.3333,198272,4890
40559128,202309041439,3,1,0.3333,198274,4890
40559208,202308281812,2,1,0.5,198274,4890
40559288,202308242009,4,1,0.25,198274,4890
802882,202310021605,18,1,0.0556,17829,9487
40565299,202401241750,15,1,0.0667,426010,379
40565322,202311272342,3,1,0.3333,426010,379
13947137,202304241354,7,1,0.1429,175887,114
40579787,202310261819,2,1,0.5,44791,4890
5905102,202312052021,8,1,0.125,25736,319
40594575,202311092307,8,1,0.125,25871,319
40599400,202309020323,10,1,0.1,175873,114
40615303,202403050118,5,1,0.2,25791,319
5438049,202312042118,3,1,0.3333,25791,319
40616923,202402080451,2,1,0.5,422506,319
15569240,202403152010,11,1,0.0909,331799,4890
40617246,202403120048,6,1,0.1667,331799,4890
40617252,202403120208,5,1,0.2,331799,4890
40617306,202403081605,4,1,0.25,331799,4890
40617403,202403051359,12,1,0.0833,331799,4890
40617424,202403042011,4,1,0.25,331799,4890
40617451,202403041514,4,1,0.25,331799,4890
40617506,202403020328,8,1,0.125,331799,4890
40617607,202403010024,5,1,0.2,331799,4890
40619150,202312280329,5,1,0.2,331799,4890
40619286,202312011131,6,1,0.1667,331799,4890
40619340,202312181611,6,1,0.1667,331799,4890
40619361,202312172035,2,1,0.5,331799,4890
40619509,202312082149,3,1,0.3333,331799,4890
40619700,202312020434,8,1,0.125,331799,4890
40619706,202312011601,4,1,0.25,331799,4890
40619711,202312011357,5,1,0.2,331799,4890
18963161,202310242236,4,1,0.25,331799,4890
40620840,202310200320,3,1,0.3333,331799,4890
40621013,202310190236,4,1,0.25,331799,4890
40621400,202310032253,3,1,0.3333,331799,4890
40621475,202310020148,3,1,0.3333,331799,4890
40621482,202310020052,2,1,0.5,331799,4890
40621574,202309271742,6,1,0.1667,331799,4890
40621716,202309231917,4,1,0.25,331799,4890
40621866,202309200305,2,1,0.5,331799,4890
40622065,202309150040,10,1,0.1,331799,4890
40622199,202309112029,6,1,0.1667,331799,4890
40622253,202309101204,6,1,0.1667,331799,4890
40622401,202309042018,3,1,0.3333,331799,4890
40622564,202309010221,5,1,0.2,331799,4890
40622638,202308291419,16,1,0.0625,331799,4890
40622656,202308292028,3,1,0.3333,331799,4890
40622683,202308290228,6,1,0.1667,331799,4890
12964681,202308281322,6,1,0.1667,331799,4890
40622797,202308262151,3,1,0.3333,331799,4890
40622804,202308262224,3,1,0.3333,331799,4890
40622846,202308252232,10,1,0.1,331799,4890
40622880,202308242104,3,1,0.3333,331799,4890
40622969,202308230537,5,1,0.2,331799,4890
40622991,202308221651,6,1,0.1667,331799,4890
40623065,202308191414,5,1,0.2,331799,4890
19842773,202308172116,3,1,0.3333,331799,4890
40623144,202308180118,4,1,0.25,331799,4890
40623146,202308180023,2,1,0.5,331799,4890
40381558,202308171456,5,1,0.2,331799,4890
40623212,202308142340,4,1,0.25,331799,4890
40623511,202308061357,3,1,0.3333,331799,4890
40623700,202308031629,4,1,0.25,331799,4890
40623743,202308021723,9,1,0.1111,331799,4890
40623806,202308011525,3,1,0.3333,331799,4890
40623828,202308010502,5,1,0.2,331799,4890
40623837,202307312138,3,1,0.3333,331799,4890
40623860,202307280437,3,1,0.3333,699779,319
40623931,202307260022,7,1,0.1429,331799,4890
40624015,202307270309,3,1,0.3333,331799,4890
40624033,202307270020,3,1,0.3333,331799,4890
40624038,202307262358,10,1,0.1,331799,4890
40624110,202307251913,3,1,0.3333,331799,4890
40624176,202307240755,13,1,0.0769,331799,4890
40624182,202307220050,3,1,0.3333,331799,4890
40624188,202307201700,6,1,0.1667,331799,4890
40624268,202307111756,4,1,0.25,331799,4890
40624272,202307111739,3,1,0.3333,331799,4890
40624295,202307110312,4,1,0.25,331799,4890
40624322,202307091922,14,1,0.0714,331799,4890
30116438,202307071817,2,1,0.5,331799,4890
40624398,202307070334,6,1,0.1667,331799,4890
40624401,202307071036,4,1,0.25,331799,4890
40624427,202307061640,3,1,0.3333,331799,4890
40624441,202307060054,5,1,0.2,331799,4890
40624474,202307050340,5,1,0.2,331799,4890
40624512,202307040409,5,1,0.2,331799,4890
40624522,202307040007,9,1,0.1111,331799,4890
40624587,202307012326,3,1,0.3333,331799,4890
40626270,202401232228,2,1,0.5,175827,114
10053209,202310192022,14,1,0.0714,175805,114
29651726,202309192342,10,2,0.2,"175853,175836",114
40626971,202402051441,3,1,0.3333,153431,379
40621520,202309300117,2,1,0.5,331799,4890
40635241,202403011304,6,1,0.1667,878211,83284
6135917,202402282155,3,1,0.3333,878211,83284
40639989,202312291624,2,1,0.5,878211,83284
40640115,202312271451,3,1,0.3333,878211,83284
40644427,202308261250,2,1,0.5,878211,83284
40663325,202310151414,2,1,0.5,853070,379
40666082,202312092146,6,1,0.1667,25871,319
40667139,202401082141,2,1,0.5,362849,379
40671792,202403091719,4,1,0.25,126138,379
13552822,202312231904,8,1,0.125,53521,319
40673983,202311041837,14,1,0.0714,173813,319
40676030,202311130145,11,1,0.0909,699779,319
40676301,202402190023,13,1,0.0769,181552,1168
40676523,202403181525,6,1,0.1667,98727,379
40676893,202403081725,12,1,0.0833,98727,379
40676954,202403061105,12,1,0.0833,98727,379
40677481,202402070823,7,1,0.1429,98727,379
40678069,202312311028,6,1,0.1667,98727,379
40678221,202312220951,12,1,0.0833,98727,379
40679907,202310120608,13,1,0.0769,98727,379
40684482,202401101233,2,1,0.5,1641681,12030
40685414,202403120820,9,1,0.1111,154192,319
32595825,202403062024,4,1,0.25,154192,319
40685799,202402271408,6,1,0.1667,154192,319
40685913,202402221105,3,1,0.3333,154192,319
40685936,202402212010,4,1,0.25,154192,319
40685960,202402201405,3,1,0.3333,154192,319
40687644,202312131756,3,1,0.3333,154192,319
40687650,202312131732,3,1,0.3333,154192,319
283675,202312092040,16,1,0.0625,142889,16199
40697960,202402131212,2,1,0.5,392292,379
40697963,202402130155,2,1,0.5,392292,379
40697971,202402070348,2,1,0.5,392292,379
40699885,202402212026,3,1,0.3333,1677430,379
24779533,202311270117,3,1,0.3333,175871,114
40704688,202311211627,8,1,0.125,853070,379
40708810,202308021414,4,1,0.25,566596,8643
40709776,202307062101,4,1,0.25,175934,114
40720606,202307251642,6,1,0.1667,329332,9487
40742616,202311190544,7,1,0.1429,175934,114
40747297,202308231156,4,3,0.75,"175872,175859,175877",114
40747303,202308212202,2,1,0.5,175869,114
40747310,202308101432,2,1,0.5,175869,114
40751337,202402032007,5,1,0.2,1619,319
10932818,202401131751,10,1,0.1,1619,319
40754507,202401021744,4,1,0.25,1619,319
40755882,202312241141,5,1,0.2,1619,319
40756004,202312231610,4,1,0.25,1619,319
40756901,202312151928,4,1,0.25,1619,319
40758675,202311252248,16,1,0.0625,17829,9487
40759319,202311191717,7,1,0.1429,1619,319
40760138,202311110933,3,1,0.3333,1619,319
40760140,202311110919,13,1,0.0769,1619,319
40763855,202310121230,5,1,0.2,1619,319
40766948,202309261137,3,1,0.3333,17829,9487
40767434,202309240703,14,1,0.0714,1619,319
40769174,202309131653,2,1,0.5,1619,319
40769476,202309111150,2,1,0.5,1619,319
40770818,202309021320,5,1,0.2,1619,319
32028573,202308312020,13,1,0.0769,1619,319
40771362,202308281938,4,1,0.25,1619,319
40771874,202308221912,19,2,0.1053,"17829,1619","319,9487"
40776198,202403180650,7,1,0.1429,164433,8923
40776592,202402100620,2,1,0.5,163591,379
40776678,202401310342,3,1,0.3333,163591,379
40777133,202312080126,3,1,0.3333,163591,379
40777201,202312020549,4,1,0.25,163591,379
40777339,202311222212,2,1,0.5,163591,379
40777405,202311160719,4,1,0.25,163591,379
40777410,202311160219,8,1,0.125,164433,8923
40777429,202311140431,8,1,0.125,163591,379
40777588,202310160053,3,1,0.3333,163591,379
8353364,202312211847,6,1,0.1667,198272,4890
4004931,202402061652,3,1,0.3333,1384607,4887
10172014,202401130559,7,1,0.1429,126590,319
10172017,202312230153,4,1,0.25,126590,319
40812244,202312260529,7,1,0.1429,331799,4890
4407663,202311290351,7,1,0.1429,25871,319
22396962,202310010837,7,1,0.1429,102256,379
40819400,202308262012,6,1,0.1667,331799,4890
40827894,202402080949,2,1,0.5,1787391,9487
40833765,202402231326,4,1,0.25,109740,9
40838047,202402120801,2,1,0.5,1737203,319
40841681,202403060429,12,1,0.0833,881050,319
40841907,202402292231,15,1,0.0667,881050,319
40842067,202402231609,6,1,0.1667,881050,319
40852050,202308152145,3,1,0.3333,331799,4890
404097,202312301250,6,1,0.1667,25736,319
40861678,202311091205,9,1,0.1111,142854,379
40861912,202310271730,25,1,0.04,142854,379
40862465,202402101331,2,1,0.5,145655,319
40867026,202311090852,5,1,0.2,280965,21598
40874083,202402100619,4,1,0.25,163591,379
40874187,202402021818,4,1,0.25,164143,379
8097019,202401271930,10,1,0.1,164143,379
1601311,202312070802,28,1,0.0357,213672,319
6546027,202310062137,12,1,0.0833,25791,319
40890384,202308282048,3,1,0.3333,158860,379
40890601,202307111038,3,1,0.3333,158860,379
40890706,202306250416,3,1,0.3333,158860,379
40890710,202306250511,3,1,0.3333,158860,379
24465863,202310141512,6,1,0.1667,17829,9487
40898018,202312131803,2,1,0.5,425083,379
6054922,202310031735,22,1,0.0455,1619,319
7340689,202401020907,11,1,0.0909,275802,626
1658538,202307101220,36,1,0.0278,138252,114
28640386,202403021144,7,1,0.1429,213672,319
18326151,202401191219,11,1,0.0909,213672,319
40940743,202401181055,3,1,0.3333,1619,319
34701696,202310311705,3,1,0.3333,213672,319
40945681,202311051739,2,1,0.5,635092,83284
40973097,202402160437,6,1,0.1667,138252,114
40988979,202310121909,6,1,0.1667,243289,6776
5682680,202312132015,3,1,0.3333,136437,319
4691991,202312270733,5,1,0.2,198272,4890
41002600,202309271641,5,1,0.2,198272,4890
27893098,202308150053,12,1,0.0833,102256,379
39115545,202312080647,3,1,0.3333,98207,9
41007775,202308230921,9,1,0.1111,140428,319
41008281,202311291732,6,1,0.1667,243289,6776
41008286,202311282101,3,1,0.3333,243289,6776
41008293,202311181921,2,1,0.5,243289,6776
41008299,202311151756,2,1,0.5,243289,6776
36996270,202311082120,7,1,0.1429,243289,6776
19914367,202310242258,5,1,0.2,243289,6776
19810586,202310232336,3,1,0.3333,243289,6776
41008365,202310161503,4,1,0.25,243289,6776
41008382,202310111317,7,1,0.1429,243289,6776
41008422,202310041457,5,1,0.2,243289,6776
41008425,202310062203,2,1,0.5,243289,6776
24757747,202310051919,5,1,0.2,243289,6776
41008445,202310061652,2,1,0.5,243289,6776
41008459,202309131942,5,1,0.2,243289,6776
41008470,202310041942,5,1,0.2,243289,6776
11741836,202310031525,3,1,0.3333,243289,6776
41008519,202309271448,4,1,0.25,243289,6776
41008528,202309262305,3,1,0.3333,243289,6776
23508587,202309261305,10,1,0.1,243289,6776
41008560,202309191539,6,1,0.1667,243289,6776
41008563,202309261044,4,1,0.25,243289,6776
27692148,202309261206,2,1,0.5,243289,6776
41008696,202309151210,3,1,0.3333,243289,6776
27430330,202309142109,5,1,0.2,243289,6776
41008703,202309151746,8,1,0.125,243289,6776
41008737,202309150132,2,1,0.5,243289,6776
41008749,202309131410,5,1,0.2,243289,6776
41008757,202309130355,3,1,0.3333,243289,6776
41008761,202309130240,2,1,0.5,243289,6776
41008765,202309130207,7,1,0.1429,243289,6776
41008776,202309122021,3,1,0.3333,243289,6776
41008779,202309121411,8,1,0.125,243289,6776
41008781,202309121947,3,1,0.3333,243289,6776
41008807,202309121445,4,1,0.25,243289,6776
41008819,202309110301,3,1,0.3333,243289,6776
15891285,202309111512,3,1,0.3333,243289,6776
27062606,202309101432,2,1,0.5,243289,6776
41019006,202310041622,12,1,0.0833,699667,9
41019078,202309261627,9,1,0.1111,17829,9487
41021337,202310100154,13,1,0.0769,173813,319
15369969,202308031858,5,1,0.2,159734,379
36553392,202310261827,3,1,0.3333,164143,379
41041774,202311091348,20,1,0.05,181552,1168
41043558,202312121424,2,1,0.5,151736,379
41043633,202310060747,2,1,0.5,151736,379
41050571,202403151345,3,1,0.3333,154192,319
41050575,202403151058,15,1,0.0667,154192,319
41050751,202403080807,8,1,0.125,154192,319
41051181,202402121637,5,1,0.2,154192,319
41051971,202401022035,2,1,0.5,133132,319
41052111,202312221253,4,1,0.25,154192,319
41052443,202311251051,2,1,0.5,133132,319
41053298,202310171017,12,1,0.0833,133132,319
41054087,202309261417,12,1,0.0833,133132,319
41064808,202310102229,7,1,0.1429,25919,319
41068004,202308060315,4,1,0.25,138252,114
41072708,202309130256,5,1,0.2,198274,4890
2513204,202403131930,19,1,0.0526,65583,114
1271513,202311271642,13,1,0.0769,92664,8923
41078076,202311131907,10,1,0.1,146400,379
41079906,202308201554,8,1,0.125,243771,626
41088678,202310290700,2,1,0.5,132855,9
41094330,202310140928,3,1,0.3333,159588,626
41094344,202310131020,2,1,0.5,159588,626
41095561,202403181024,2,1,0.5,104806,379
41105398,202311161443,5,1,0.2,198272,4890
22347345,202401020103,19,1,0.0526,175937,114
41111662,202311222143,4,1,0.25,853070,379
41119974,202309210954,12,1,0.0833,164433,8923
41132297,202310061249,30,1,0.0333,175836,114
2139795,202401031453,11,1,0.0909,153431,379
41136939,202311292009,3,1,0.3333,853070,379
41145937,202310020618,4,1,0.25,196028,626
41147222,202307030500,7,1,0.1429,331799,4890
41154239,202402231655,6,1,0.1667,881050,319
41167698,202308200813,14,1,0.0714,86554,319
41167701,202308171109,2,1,0.5,86554,319
41167707,202308012233,4,1,0.25,86554,319
41167711,202307131310,2,1,0.5,86554,319
41168046,202402292022,22,1,0.0455,154192,319
41168076,202402170910,13,1,0.0769,154192,319
41170856,202311031408,2,1,0.5,1619,319
41181140,202308232306,7,1,0.1429,885896,379
41181311,202311261724,4,1,0.25,132820,319
41184165,202310131623,5,1,0.2,1235656,83528
41210656,202311041333,8,1,0.125,161072,319
41210702,202310241057,4,1,0.25,161072,319
41215044,202311102140,6,1,0.1667,125910,379
41216779,202308010225,11,1,0.0909,138252,114
41224391,202311251858,8,1,0.125,17829,9487
41224422,202311072234,8,1,0.125,17829,9487
41224523,202310072034,3,1,0.3333,17829,9487
41224534,202310062154,3,1,0.3333,17829,9487
41224558,202310061937,4,1,0.25,17829,9487
41224632,202309022120,7,1,0.1429,17829,9487
41224637,202309022100,3,1,0.3333,17829,9487
8932815,202401031652,16,1,0.0625,25736,319
40844715,202310211437,3,1,0.3333,25736,319
19509732,202309231528,4,1,0.25,160418,114
2631229,202312202051,6,1,0.1667,198272,4890
41240354,202312271634,6,1,0.1667,153431,379
19061647,202311211535,5,1,0.2,153431,379
41265257,202402291253,2,1,0.5,153431,379
2447155,202401061945,9,1,0.1111,138252,114
41289466,202308211530,4,1,0.25,138252,114
41297815,202309290438,7,1,0.1429,1384750,4887
41299339,202311011555,5,1,0.2,161509,17627
41299537,202310131811,3,1,0.3333,161509,17627
41299760,202309261501,2,1,0.5,161509,17627
41299901,202309200703,5,1,0.2,161509,17627
41300185,202309030903,5,1,0.2,161509,17627
41300295,202308240824,2,1,0.5,161509,17627
41300306,202308231711,2,1,0.5,161509,17627
41301523,202311221804,8,1,0.125,856540,9487
41304823,202403050948,2,1,0.5,126228,319
41305143,202401241325,3,1,0.3333,126228,319
41305154,202401240128,3,1,0.3333,126228,319
41305198,202401201420,3,1,0.3333,126228,319
41305203,202401201424,2,1,0.5,126228,319
41307297,202310101532,5,1,0.2,160010,379
41308623,202309261942,6,1,0.1667,428918,379
41308635,202309251719,4,1,0.25,428918,379
41327403,202307310540,7,1,0.1429,1235501,83528
41331176,202310271249,4,1,0.25,56842,9
41337198,202402192314,4,1,0.25,1619,319
30691154,202402141800,3,1,0.3333,1235669,83528
41337705,202402032003,9,1,0.1111,1619,319
20385046,202401020912,18,1,0.0556,159445,319
8127292,202401020909,25,1,0.04,98207,9
41340820,202310212230,2,1,0.5,17829,9487
41340823,202310212228,2,1,0.5,17829,9487
31998955,202310212207,2,1,0.5,17829,9487
41340831,202310212205,2,1,0.5,17829,9487
41340899,202310122152,2,1,0.5,17829,9487
41340912,202310122116,2,1,0.5,17829,9487
41340915,202310122100,4,1,0.25,17829,9487
41340924,202310122100,2,1,0.5,17829,9487
41347155,202310231700,5,1,0.2,65841,9
41349747,202309201824,6,2,0.3333,"175827,175798",114
41361588,202402272211,2,1,0.5,392292,379
41361679,202402090503,2,1,0.5,392292,379
41370132,202310141639,2,1,0.5,1235439,379
41375574,202401240727,4,1,0.25,65902,319
32093315,202312200645,3,1,0.3333,65902,319
41383855,202308310255,20,2,0.1,"175883,175824",114
41384263,202403042152,7,1,0.1429,331799,4890
11104823,202402230833,10,1,0.1,17829,9487
41387906,202402171834,3,1,0.3333,17829,9487
41388219,202402091005,9,1,0.1111,17829,9487
41389317,202401100736,4,1,0.25,17829,9487
41389389,202401081519,10,1,0.1,17829,9487
41389464,202401070930,2,1,0.5,17829,9487
41389793,202312301107,7,1,0.1429,17829,9487
2242418,202312101052,8,1,0.125,17829,9487
41390959,202312041910,3,1,0.3333,17829,9487
41391649,202311131722,3,1,0.3333,17829,9487
41392021,202311012025,12,1,0.0833,98727,379
8829900,202310260754,4,1,0.25,17829,9487
41392834,202310041534,6,1,0.1667,17829,9487
41393084,202309281606,2,1,0.5,17829,9487
41393100,202309281020,7,1,0.1429,17829,9487
41393221,202309241553,2,1,0.5,17829,9487
24548097,202309170714,7,1,0.1429,17829,9487
6959784,202403080559,15,1,0.0667,304272,379
41397988,202401242028,4,1,0.25,1258048,4890
13552727,202403091952,29,1,0.0345,53521,319
13552729,202403080245,2,1,0.5,53521,319
13552756,202401220110,12,1,0.0833,53521,319
7686943,202401061357,10,1,0.1,53521,319
41403780,202310251539,7,1,0.1429,124766,379
41410465,202308192116,14,1,0.0714,17829,9487
41418812,202402081539,11,1,0.0909,153431,379
41419029,202312251011,5,1,0.2,175861,114
41419032,202312231226,3,1,0.3333,175861,114
41419040,202312190053,5,1,0.2,175789,114
41419118,202308301806,5,1,0.2,175861,114
41424837,202310251417,2,1,0.5,153431,379
41432322,202402201509,9,1,0.1111,1619,319
41432684,202310021357,15,2,0.1333,"1619,147129","319,379"
41432944,202309021006,15,1,0.0667,1619,319
41441102,202308112311,7,1,0.1429,25871,319
4672864,202309110414,9,1,0.1111,138252,114
41471980,202309080039,13,1,0.0769,1881041,379
41495437,202310072006,12,1,0.0833,159588,626
20819805,202310060935,8,1,0.125,1619,319
41499591,202312051416,5,1,0.2,1619,319
181190,202401171114,7,1,0.1429,175913,114
1489974,202309051223,11,1,0.0909,175795,114
41511218,202310041909,7,1,0.1429,196028,626
41512114,202308290713,5,1,0.2,98727,379
15831827,202309182309,7,1,0.1429,198274,4890
41524427,202308110714,9,1,0.1111,161509,17627
41526091,202309071846,3,1,0.3333,838770,379
41526100,202308251248,2,1,0.5,838770,379
41526102,202308252055,7,1,0.1429,838770,379
